id,title,image-url,categories,tags
m2wjL,Mann skutt og drept av politiet i Danmark,,[verden],[danmark]
m2xBg,Are Kalvø: Eg ler og eg ler og eg ler og eg ler!,https://ap.mnocdn.no/images/ea1bc5e9-b2a1-4fe7-94be-61280ed1ff32?fit=crop&q=80&w=480,[amagasinet],"[dab, are kalvø]"
m2xKq,Budsjettbråk har ikke svekket oppslutningen om statsministeren,http://ap.mnocdn.no/images/0f85903a-c89c-4e7b-a213-c7140c221269?fit=crop&q=80&w=480,"[norge, politikk]","[arbeiderpartiet (ap), erna solberg, høyre (h), jonas gahr støre, politikk]"
m2xrL,De skrev om kongens kvinner og puddelen hans – nå er BBC i trøbbel,http://ap.mnocdn.no/images/b3fe6f42-864c-43be-b418-ddc7035dfe75?fit=crop&q=80&w=480,[verden],"[journalistikk, thailand]"
m2yoq,Mediekutt på nærmere én milliard i år,http://ap.mnocdn.no/images/7c9d48e4-01f1-4e58-9b70-410b65a730d2?fit=crop&q=80&w=480,[norge],"[polaris media, næringsliv]"
m2zEp,Bak hver luke er det en ny farlig forbryter. Slik har du aldri sett en julekalender før.,http://ap.mnocdn.no/images/0898e3ab-b1fa-4a38-b04b-d6c3614ac717?fit=crop&q=80&w=480,[verden],"[eu, europol, jul]"
n20BJ,Dagens quiz,http://ap.mnocdn.no/images/9fcfbc50-5054-4205-abe8-7515b2e1f569?fit=crop&q=80&w=480,[kultur],[quiz]
n227L,Fant hundretalls menneskeknokler under nye Follobanen,https://ap.mnocdn.no/images/328c4780-42ff-479e-b813-eb810dcdfc38?fit=crop&q=80&w=480,[osloby],[]
n22BQ,Superheltbutikken i Brooklyn,https://ap.mnocdn.no/images/217a7d41-e33e-41b1-b525-10c53be87284?fit=crop&q=80&w=480,[amagasinet],"[san francisco, brooklyn, barn, usa]"
n26oL,Her er årets julefilmer på kino,https://ap.mnocdn.no/images/9aaee677-011f-4978-949b-781b53ea606c?fit=crop&q=80&w=480,[kultur],"[film, star wars, kino]"
n274o,Kulturministeren vil skrote NRK-lisensen og gi opptil 135 millioner kroner til TV 2,https://ap.mnocdn.no/images/5e5753d4-ca33-4812-b902-391c780c09b5?fit=crop&q=80&w=480,[kultur],"[tv 2, tv-lisens, nrk, tv]"
n27km,Opprett flyktningreservater i Asia og Afrika | Bjørn Wichstrøm,https://ap.mnocdn.no/images/06711abf-44a8-46a6-bfcf-30e204cf9629?fit=crop&q=80&w=480,"[meninger, debatt]","[thorbjørn jagland, migrantkrisen i europa, fn, flyktninger, innvandring]"
n2Bvd,Omkom i brann i boligblokk på Kolbotn,https://ap.mnocdn.no/images/f5be1937-c06d-454c-8fc4-00667c02ece3?fit=crop&q=80&w=480,[osloby],"[brann, politiet]"
n2E8d,- Jeg har ikke lyst til å være misunnelig på folk,https://ap.mnocdn.no/images/2b949c90-b2e2-4ff4-924f-e6327fdf1c54?fit=crop&q=80&w=480,[norge],"[relasjoner, jul]"
n2EaL,Arbeidsledigheten falt i 11 fylker i år,https://ap.mnocdn.no/images/e843fdfc-11f8-42ee-aaf3-346c837f1f5d?fit=crop&q=80&w=480,[okonomi],"[arbeidsmarkedet, arbeidsledighet, økonomi, oljepris]"
n2JRn,Mange kjæledyr plages på nyttårsaften – slik kan du hjelpe dem,https://ap.mnocdn.no/images/ac4e5b99-d7fa-4fa6-adb6-06bb2205f18e?fit=crop&q=80&w=480,[osloby],"[veterinær, dyrehelse, katt, hund]"
n2Jxa,Flere skadd i masseslagsmål i Oslo,,[osloby],"[oslo, politiet]"
n2K0J,Restaurant og butikk for mus åpnet i Malmö,https://ap.mnocdn.no/images/244ba696-6aea-4b1f-b1eb-51306c349191?fit=crop&q=80&w=480,[verden],"[restaurant, instagram]"
n2M8n,Kong Rama X har overtatt tronen i Thailand,http://ap.mnocdn.no/images/0be9474d-dcc5-4bb2-b5a0-0e373bf49ab3?fit=crop&q=80&w=480,[verden],[]
n2OK5,Politiet bekymret over økt ungdomskriminalitet,http://ap.mnocdn.no/images/7ad14cd7-9465-4dc2-bca1-f33d5cafce5a?fit=crop&q=80&w=480,[osloby],[]
n2Pkn,Gode nyheter før jul! Visste du at hjernen reagerer fysisk når du gir til andre? [podkast],https://ap.mnocdn.no/images/224ec072-589e-4445-8863-fa6603b9b5ba?fit=crop&q=80&w=480,"[meninger, sid]","[psykologi, jul]"
n2X1Q,Nominert til Årets osloborger: Frid Ingulstad,https://ap.mnocdn.no/images/db9a14a8-8a68-4b3d-8a2b-fc0fcd0b782e?fit=crop&q=80&w=480,[osloby],[]
n2bMo,Dobbeltdrapet i Kristiansand - her skjedde drapene,http://ap.mnocdn.no/images/d14a278a-c6a3-4669-865a-55c9020c979e?fit=crop&q=80&w=480,[norge],"[vågsbygd, kristiansand, etterforskning]"
n2bnJ,SOHR: Assads styrker tar stadig flere deler av Øst-Aleppo,http://ap.mnocdn.no/images/b717e159-0ffa-4202-bf5c-73200cf61931?fit=crop&q=80&w=480,[verden],[]
n2dLQ,Språket vårt: Samling i bånn,https://ap.mnocdn.no/images/cd650cce-a11b-40bd-8844-3feff6ca9042?fit=crop&q=80&w=480,[kultur],[språk]
n2dro,Asylsøkere konverterer til kristendom etter avslag,https://ap.mnocdn.no/images/05fd9250-721b-40b8-b2a6-61acf3166f94?fit=crop&q=80&w=480,[norge],"[geir toskedal, asylsøkere, utlendingsnemnda (une)]"
n2e3n,"Statsministeren om Si ;Ds julekalender: Så mange historier, så mye å lære. Takk til alle som har fortalt!",https://ap.mnocdn.no/images/577000c7-a947-4e63-a0ba-d5dccb6bd43f?fit=crop&q=80&w=480,"[meninger, sid]","[ungdom, integrering]"
n2lwL,Næringsministeren: Jeg har tillit til Telenor-styret,http://ap.mnocdn.no/images/1808a46e-8516-4f68-92ef-9c978ca3dca9?fit=crop&q=80&w=480,[okonomi],[]
n2lza,Toget fra Bergen kjørte på og drepte fire hester,,[norge],[]
n2nQa,Klokkespill hører julen til - men i Domkirken er det taust,https://ap.mnocdn.no/images/f430f471-b98e-4122-ab7b-72a8c7ecf9a1?fit=crop&q=80&w=480,[osloby],"[musikk, arkitektur]"
n2nkx,by:Larm går i svart,http://ap.mnocdn.no/images/4307cc98-9905-4054-a135-d492adc48bf9?fit=crop&q=80&w=480,"[byliv, osloby]","[musikk, festival]"
n2noJ,Filmhelt «fra Telemark» fyller 100 år,http://ap.mnocdn.no/images/61593a45-afc9-4abf-9bee-e259d6e05d09?fit=crop&q=80&w=480,[verden],"[hollywood, telemark, bbc]"
n2obL,Dansk PST avlytter mobilene til 1.000 dansker,,[verden],[]
n2qj5,Sjåfør «trodde det var lov» å parkere ved Nybrua - forsinket trolig noen tusen mennesker,https://ap.mnocdn.no/images/4f6db18e-5fa4-46fd-8df0-4b2081511986?fit=crop&q=80&w=480,[osloby],"[parkering, kollektivtransport, trikk]"
n2rKQ,Snart kan det bli Ikea midt i Oslo,http://ap.mnocdn.no/images/0272a837-83e7-4306-99b6-ae9a5f23e0cf?fit=crop&q=80&w=480,[osloby],"[oslo, ikea]"
n2rld,SOHR: - Slaget om Aleppo er over,https://ap.mnocdn.no/images/bfa29330-8485-46bf-aa2a-c9ab9c852877?fit=crop&q=80&w=480,[verden],[]
n2x4Q,Hein og hegn,https://ap.mnocdn.no/images/a9bed5d2-77b7-4059-8e87-4000c9d36056?fit=crop&q=80&w=480,[kultur],[språk]
n2x9d,Angripere drept etter drap på sivile i Jordan,https://ap.mnocdn.no/images/d894b1ea-611c-428c-98d5-a13ecb8cd2c4?fit=crop&q=80&w=480,[verden],[]
o214j,Tre siktet etter brannen på Selje Hotel,http://ap.mnocdn.no/images/6ff0c886-8828-4f87-8613-afdafd3e8534?fit=crop&q=80&w=480,[norge],"[vest politidistrikt, brann, politiet]"
o287B,Fredsprisutstillingen: Mads Nissen viser det colombianske folkets kamp,http://ap.mnocdn.no/images/03ad1ec4-7b91-4248-b10a-da741da9515b?fit=crop&q=80&w=480,[kultur],"[colombia, oslo, kunst, utstilling]"
o28Xg,Overgrepsdømt trompetist slått i hjel med egen trompet i katedral,,[verden],[buenos aires]
o28vB,Oksana Svastidi sendte en tekstmelding i 2008. Nå venter syv års fengsel som spion.,https://ap.mnocdn.no/images/6eb0723d-2065-45e1-9f57-7c3b54c0a347?fit=crop&q=80&w=480,[verden],"[russland, fsb, internett, etterretning, georgia, rettssikkerhet, vladimir putin]"
o2Bda,Regjeringen vil ta fra meg friheten for å spare penger | Camilla Stenersen,https://ap.mnocdn.no/images/62786e1d-d42d-48d3-834f-552350955684?fit=crop&q=80&w=480,"[meninger, sid]","[statsbudsjettet, regjeringen, ungdom, funksjonsnedsettelse, solberg-regjeringen]"
o2EPB,Overvektiges tunge vei mot Galdhøpiggen: «Jeg tenkte at dette skulle bli en liten hevn.»,https://ap.mnocdn.no/images/3e21e70d-e994-41f1-a074-1a5c58a6a53e?fit=crop&q=80&w=480,[amagasinet],"[slanking, fedme, bmi, overvekt]"
o2GOV,Kerry beskylder Assad for massakre i Aleppo,https://ap.mnocdn.no/images/0a8f5422-9917-428d-9e67-e7ee4b8d226b?fit=crop&q=80&w=480,[verden],"[syria, usa, syriakrigen]"
o2OJg,Farvel 2016. Hallo 2017. | Julie M. Stavdal,https://ap.mnocdn.no/images/009e6237-3e98-4e71-b5ff-e1024e0b96e7?fit=crop&q=80&w=480,"[meninger, sid]","[kroppspress, medier, donald trump, den islamske staten (is), flyktninger, usa-valg 2016, terror]"
o2PrR,Uvær i Finnmark: Dramatisk for Hurtigruten,,[norge],"[hammerfest, statens vegvesen, finnmark, samferdsel]"
o2QAa,Byrådspartiene skilte lag på Ekebergsletta: Arbeiderpartiet stemte mot SV og MDG,https://ap.mnocdn.no/images/29561aab-1a01-4b25-9c65-45a91ad1f802?fit=crop&q=80&w=480,[osloby],"[bystyret, oslo-politikken, ekebergsletta]"
o2QEK,Mathias (9) har pantet flasker for 12.000 kroner,https://ap.mnocdn.no/images/06597ebd-8d98-4d5a-8795-0e47f1073d73?fit=crop&q=80&w=480,[norge],"[frelsesarmeen, barn]"
o2Qnj,Våpenhvilen ser foreløpig ut til å holde i Aleppo,https://ap.mnocdn.no/images/0567f01b-1393-42e3-9834-1a0289e70dc3?fit=crop&q=80&w=480,[verden],"[syria, syriakrigen]"
o2Vom,Laveste ledighet i USA på ni år,https://ap.mnocdn.no/images/f9241466-c94d-4d90-b037-f1a03b30226d?fit=crop&q=80&w=480,[verden],"[donald trump, industri, økonomi, usa]"
o2XMg,H.M. Kongens nyttårstale 2016,,[norge],"[nyttår, kong harald]"
o2a7V,Valgets kval i matbutikken | Ingvill Størksen,https://ap.mnocdn.no/images/bf2e761d-dba0-4e15-85bb-c3b22242da76?fit=crop&q=80&w=480,"[meninger, debatt]","[distriktspolitikk, sverige, mat og næringsmidler]"
o2aAR,Døren på gløtt for Uber - lemper på taxikrav,https://ap.mnocdn.no/images/fc61a607-f527-4584-8934-ca00584e4cf6?fit=crop&q=80&w=480,[norge],"[samferdselsdepartementet, transport, uber]"
o2axB,Norwegian skal fly innenriks i Argentina,https://ap.mnocdn.no/images/21a08c5c-59dc-42a5-8a7d-31acbc2144b7?fit=crop&q=80&w=480,[okonomi],"[argentina, fly]"
o2b2g,"Født i Norge, sørkoreanske foreldre: – Familien i Sør-Korea synes synd på meg som bor i «fattige Norge»",https://ap.mnocdn.no/images/ec90d36f-8b46-446a-a17d-59a516ad9d45?fit=crop&q=80&w=480,"[meninger, sid]","[kultur, sør-korea, jul]"
o2eLa,Derfor vekker Donald Trumps Taiwan-samtale oppsikt,http://ap.mnocdn.no/images/1cc28680-e29a-4378-978f-ef8cedfe8bea?fit=crop&q=80&w=480,[verden],[]
o2lW0,Venstre bedriver ansvarsfraskrivelse om budsjettet | Anne Siri Koksrud Bekkelund,http://ap.mnocdn.no/images/64fdef08-1d83-42f0-9449-ae70d37c5f13?fit=crop&q=80&w=480,"[meninger, debatt]","[venstre (v), statsbudsjettet, sveinung rotevatn, politikk]"
o2qvK,Joachim Calmeyer er død,https://ap.mnocdn.no/images/83ca30d2-35b9-49b1-8452-b91d0503e973?fit=crop&q=80&w=480,[kultur],"[scene, scenekunst, teater]"
o2weR,Dagens quiz,http://ap.mnocdn.no/images/de88f930-23d1-4688-908c-f73b5fd5ca1f?fit=crop&q=80&w=480,[kultur],[quiz]
o2wgj,Jobbekspertene: Oppsagt i foreldrepermisjon,https://ap.mnocdn.no/images/3805eea8-1b7f-44e3-b93c-661817e240a5?fit=crop&q=80&w=480,[okonomi],[jobb og karriere]
o2ygV,Telenor: Moralen blir satt på prøve når verden skal erobres | Ola Storeng,https://ap.mnocdn.no/images/0ccf159d-128b-4e44-99e3-d1df82b7fcdd?fit=crop&q=80&w=480,"[meninger, kommentar]","[korrupsjon, telenor, sigve brekke, thailand, india, finansavisen, trond giske, monica mæland]"
o2z5m,STUCK ep. 2:  Venganza,https://ap.mnocdn.no/images/8fe46432-8016-4270-909f-76e5a0b9906a?fit=crop&q=80&w=480,[verden],"[likestilling, kambodsja, tvangsekteskap, barneekteskap]"
o2zJW,Skjebnetid for klodens klima,https://ap.mnocdn.no/images/2e1b9b42-062a-4f30-9601-22f6fee7e915?fit=crop&q=80&w=480,"[norge, politikk]","[nasa, donald trump, elbil, solenergi, co2, al gore, leonardo dicaprio]"
o2zeW,Ikke akkurat noe hvilehjem,http://ap.mnocdn.no/images/88984b18-3e4a-4138-935e-0521cc5758cd?fit=crop&q=80&w=480,[kultur],[arve tellefsen]
o2zj0,Syria-krigen topper nyhetene i Russland. Men vinklingen er helt annerledes enn i Norge.,https://ap.mnocdn.no/images/b194a9fc-7e06-4179-9ae4-24543b9c565e?fit=crop&q=80&w=480,[verden],"[russland, syria]"
o2zng,Nina Kristiansen i Uviten: Den vanskelige brystvorten,https://ap.mnocdn.no/images/c1292853-7ef9-463b-be1d-9bf08173da42?fit=crop&q=80&w=480,[viten],"[kommentar, kjønn, instagram, janet jackson, kvinner, bergens tidende, kropp, amming, facebook, tv]"
oaM07,Han er på vei under jordens overflate for å skaffe mineraler til Vestens mobiltelefoner og el-biler,https://ap.mnocdn.no/images/a7b83841-4bad-4b18-949b-13cddd57d4c7?fit=crop&q=80&w=480,[okonomi],[]
p213R,Her er årets beste og verste julehefter!,http://ap.mnocdn.no/images/bce4ac5b-74e7-4520-a58e-2d9b039e9da4?fit=crop&q=80&w=480,[kultur],"[førjulstid, litteratur, julehefter, bokanmeldelse, jul]"
p22nj,"– Skytingen på «Calles» var gjengoppgjør, sier politiet",https://ap.mnocdn.no/images/2de3e781-5b6c-47f3-84a3-c2b60418d5fd?fit=crop&q=80&w=480,[osloby],[politiet]
p24Vo,Mykere politikk,https://ap.mnocdn.no/images/f89de4c4-5b70-455c-a44d-8a85701df05a?fit=crop&q=80&w=480,[kultur],[språk]
p24zV,Drept gutt i Kristiansand er identifisert som 14-åring,http://ap.mnocdn.no/images/3ea59168-c47c-4119-b5b0-f3cadbc871d0?fit=crop&q=80&w=480,[norge],[kristiansand]
p25Qj,Under streken,http://ap.mnocdn.no/images/887c8898-d672-4b83-972c-1a02721fd279?fit=crop&q=80&w=480,[norge],[]
p25l6,Styret i Telenor: Sigve Brekke fortsetter som konsernsjef,http://ap.mnocdn.no/images/b529d2f5-7519-4b6b-b63c-b596404703ac?fit=crop&q=80&w=480,[okonomi],"[geir pollestad, telenor, sigve brekke, monica mæland]"
p25oR,Norske klimautslipp øker,https://ap.mnocdn.no/images/1707ed07-bd71-4c7c-9668-57f8a0838156?fit=crop&q=80&w=480,[okonomi],[]
p287V,"Skal NRK beskyttes, mens skole, helse og trygd skal kunne kuttes? | Jan Arild Snoen",https://ap.mnocdn.no/images/834fcb90-1420-41c3-b19a-70fd295d03a8?fit=crop&q=80&w=480,"[meninger, debatt]","[medierevisjonen, tv-lisens, nrk]"
p28e6,Disse tre nordmennene er nest mest strømmet på Spotify,https://ap.mnocdn.no/images/ca2b41cb-2b81-4e6e-9c93-e4f17d097b63?fit=crop&q=80&w=480,[kultur],"[matoma, alan walker, musikk, donkeyboy, grammys, spotify, eksport, kygo]"
p28p6,Uviten: Populisme og rottefangerteorien | Øyvind Østerud,https://ap.mnocdn.no/images/c0a24783-3107-4b58-8dc3-cb07b48b6e5f?fit=crop&q=80&w=480,"[meninger, debatt]","[uviten, marine le pen, høyrepopulisme, donald trump, brexit]"
p292R,NHO: Stor mangel på gode lærlinger i Oslo,http://ap.mnocdn.no/images/5759cfc7-1479-4df4-8f1e-bb7fdd017db0?fit=crop&q=80&w=480,[osloby],"[oslo, nho, lærlinger, akershus]"
p2Gmw,Advarer Norges største mammabloggere mot å brette ut barnas liv,https://ap.mnocdn.no/images/b2fd420b-6468-4eb5-8ce5-c74d616fd1a6?fit=crop&q=80&w=480,[kultur],"[datatilsynet, personvern, blogging]"
p2Kk6,Kjønnsbalanse? Hvorfor det? Menn og kvinner er ikke helt på linje i holdninger til arbeidslivet,https://ap.mnocdn.no/images/66eea984-c07d-4c5c-ad76-da08b5fb08f6?fit=crop&q=80&w=480,[okonomi],"[arbeidsliv, likestilling]"
p2OE1,Oljeprisen stiger kraftig,https://ap.mnocdn.no/images/197d2f51-c7c6-47d0-8719-78f81d0307f9?fit=crop&q=80&w=480,[okonomi],"[opec, oljepris, oljeproduksjon]"
p2RWX,Dagens quiz,https://ap.mnocdn.no/images/383c35a1-9e28-4e52-9295-e830e3efaa91?fit=crop&q=80&w=480,[kultur],[quiz]
p2VXw,Oslo før: Fast som fjell?,http://ap.mnocdn.no/images/dae46f2a-86b8-49d1-9c82-695f81ef9cc7?fit=crop&q=80&w=480,[osloby],"[oslo før, bjørvika]"
p2VaX,Gisler i sikkerhet i Paris –  raner på frifot,,[verden],[]
p2XBX,Russlands informasjonskrig er en dyster suksess | Frank Rossavik,https://ap.mnocdn.no/images/eb701a3b-865d-47d7-8bea-778f037fe4ed?fit=crop&q=80&w=480,"[meninger, kommentar]","[russland, donald trump, etterretning, hillary clinton, vladimir putin]"
p2XKG,Eksstatsråd Victor Norman (H) vil skattlegge de rike hardere,http://ap.mnocdn.no/images/fba523b6-7ff0-491a-b159-d5a347933d29?fit=crop&q=80&w=480,[okonomi],"[norges handelshøyskole (nhh), skatter og avgifter, donald trump, økonomi]"
p2Xpo,Tripadvisor er tåpenes sammensvergelse,https://ap.mnocdn.no/images/2fd02dc4-1ca0-45ef-8d48-86ebda8b7049?fit=crop&q=80&w=480,"[meninger, kommentar]","[italia, restaurant, reise, matreise, hotell, mat og næringsmidler]"
p2alG,Satser millioner på norske forfattertalenter,https://ap.mnocdn.no/images/5bf50bbb-3b21-4000-ad02-14cf1979a00a?fit=crop&q=80&w=480,[kultur],"[engelsk, litteratur, språk]"
p2e7R,Redselen for avvisningen kommer fra barndommen,https://ap.mnocdn.no/images/95d3dc2b-9311-4b49-a651-f34cf7ad3705?fit=crop&q=80&w=480,[norge],"[barn, relasjoner, jul]"
p2eLW,Minst 40 drept i selvmordsangrep i Jemen,,[verden],[jemen]
p2jVw,Syrisk avis: Syvåring brukt som levende bombe,,[verden],[]
p2jj1,"13 drept, minst 25 såret i eksplosjon i Tyrkia",https://ap.mnocdn.no/images/79a45445-9b8b-415d-86c5-009b53ac8885?fit=crop&q=80&w=480,[verden],[tyrkia]
p2jn6,Fleischer - generalen som holdt dommedag over seg selv | Tor Bomann-Larsen,https://ap.mnocdn.no/images/17891ebc-dca6-4755-896c-b4a4ade1235c?fit=crop&q=80&w=480,"[kronikk, meninger]","[tyskland, london, narvik, andre verdenskrig, selvmord, canada]"
p2jvo,69-åring pågrepet etter flere branner i Oslo,https://ap.mnocdn.no/images/52488884-c45c-4549-a831-a86165cc5622?fit=crop&q=80&w=480,[norge],"[oslo, brann]"
p2k8G,Obama har snakket med Putin om nettangrepene,https://ap.mnocdn.no/images/f9c8224a-f686-46e6-a3b7-0e125e25ace4?fit=crop&q=80&w=480,[verden],"[russland, barack obama, usa, vladimir putin]"
p2kkR,Dylann Roof kjent skyldig i rasemotivert kirkedrap,https://ap.mnocdn.no/images/083ccd93-e035-449a-8649-e789e6e13f43?fit=crop&q=80&w=480,[verden],[]
p2knw,Synøve finner ut hvorfor hun tar så stor plass i samtaler,https://ap.mnocdn.no/images/269847b4-f3e0-4b82-b581-76d22f193aea?fit=crop&q=80&w=480,[norge],[jul]
p2kyE,Trump har valgt Israel-ambassadør,https://ap.mnocdn.no/images/e34f36dd-54d3-4b2c-96b6-aee6ef5874b3?fit=crop&q=80&w=480,[verden],"[donald trump, israel, midtøsten, usa]"
p2mKX,Makteliten i dagligvarebransjen gjør norske forbrukere til tapere | Kjetil Graver,https://ap.mnocdn.no/images/a932a83a-bc49-4158-9df2-70a109ff08a0?fit=crop&q=80&w=480,"[meninger, debatt]","[netthandel, dagligvarebransjen, mat og næringsmidler]"
p2mao,Suu Kyi anklager utenlandske medier for «falske nyheter»,http://ap.mnocdn.no/images/d2dee674-af90-4344-912d-4a776ea00a46?fit=crop&q=80&w=480,[verden],"[fn, aung san suu kyi, facebook, kambodsja, voldtekt]"
p2mrX,«Det holder ikke med vanlig fotoalbum når ET BONUSBARN blir født. Vi snakker i hvert fall egen blogg»,https://ap.mnocdn.no/images/f7d20700-c47b-463d-bb17-8d33dbb0ac6c?fit=crop&q=80&w=480,[meninger],"[dollhouse, blogging]"
p2qgR,Tyrkia ber om internasjonal luftstøtte til operasjon i Syria,https://ap.mnocdn.no/images/881bf93f-9cdc-47b2-8725-c9ed356604cc?fit=crop&q=80&w=480,[verden],"[tyrkia, recep tayyip erdogan, den islamske staten (is)]"
p2vQw,Hvordan få barnet ditt til å like alt?,https://ap.mnocdn.no/images/9fd58f64-065e-4986-b2ff-177410e29df1?fit=crop&q=80&w=480,[viten],"[kostholdsråd, barn, mat og næringsmidler, svangerskap]"
p2vaW,Gløggkos på Vestli skole førte til brannutrykning,https://ap.mnocdn.no/images/fd68d3c4-6b21-47ce-a66e-16a82b84fd10?fit=crop&q=80&w=480,[osloby],"[oslo, brann]"
p2vkE,Nytt forsøk på evakuering fra Øst-Aleppo,https://ap.mnocdn.no/images/75bfc267-a2b1-43b8-a3c2-180f1d019f05?fit=crop&q=80&w=480,[verden],[syria]
p2wdG,Tysk politi har pågrepet Berlin-mistenkt,https://ap.mnocdn.no/images/1794e894-344d-4728-9468-32841cf7d3fe?fit=crop&q=80&w=480,[verden],"[berlin, terror]"
p2x8w,Glatte veier på Østlandet lørdag og søndag,https://ap.mnocdn.no/images/e5fc993c-f3a7-4aed-9f13-0536b48b4310?fit=crop&q=80&w=480,[osloby],"[vær, oslo, akershus]"
p2x9o,Fra Shakespeare til Hollywood: Slik var klassisk-året 2016,https://ap.mnocdn.no/images/e739becd-9392-4d0d-b36a-89a994b7c8e5?fit=crop&q=80&w=480,[kultur],[klassisk musikk]
p2xGj,The New York Times om Skam: Will it translate?,https://ap.mnocdn.no/images/b2e7eda5-a1df-495c-8b6a-5b446129e45b?fit=crop&q=80&w=480,[kultur],"[nyinnspilling, new york times, twitter, skam, usa, tv]"
p2xPw,Fangers tekster skaper fellesskap mellom oss og dem,https://ap.mnocdn.no/images/04572644-9598-44c2-b435-4fc0f14d6cc8?fit=crop&q=80&w=480,[kultur],"[fengselsvesenet, kunst, kunstanmeldelse]"
p2xg6,"Min mamma sier: Ett glass er kultur, to er fyll",http://ap.mnocdn.no/images/b94f0ce6-6d08-4bc4-bbaa-1dccf420ee6f?fit=crop&q=80&w=480,"[meninger, sid]","[advent, alkohol, barn, jul]"
p2xxR,56 drept av selvmordsbombere på marked i Nigeria,,[verden],"[nigeria, boko haram]"
p2z5V,Lege mistet førerkortet i promillekontroll i Oslo,https://ap.mnocdn.no/images/4d544ef9-57ad-433f-857b-0dd281eec3c8?fit=crop&q=80&w=480,[osloby],"[oslo, førerkort, promillekontroll]"
qa0oe,Russland-eksperter til Aftenposten: - Putin ydmyker Obama,https://ap.mnocdn.no/images/41d9009d-a9a1-463c-b1b2-6bcb46228cfe?fit=crop&q=80&w=480,[verden],[]
qa0xL,For 25 år siden var de arbeidsledige ingeniører. Nå er russiske hackere fryktet og beryktet.,https://ap.mnocdn.no/images/acc9abd6-bde7-461a-a0e9-ec2793ce7e42?fit=crop&q=80&w=480,[verden],"[russland, moskva]"
qa33L,Tidligere Yara-topp Thorleif Enger frikjennes for korrupsjon,http://ap.mnocdn.no/images/2bc6ae9d-9dbd-42bf-aa1d-696b49810768?fit=crop&q=80&w=480,[okonomi],"[yara, økokrim]"
qa4km,Trøbbel i Oslotunnelen ga store togforsinkelser tirsdag kveld,https://ap.mnocdn.no/images/68f63421-5fec-4f71-bc43-7b2e88032498?fit=crop&q=80&w=480,[norge],"[nationaltheatret, tog, bane nor (tidl. jernbaneverket), nsb]"
qa7G0,Tons of Rock: Rått slipp med tonnevis av tunge navn til Halden,http://ap.mnocdn.no/images/dba4c8cc-7689-4b38-ad42-e9f049596d7d?fit=crop&q=80&w=480,[kultur],"[halden, festival, sabaton]"
qa9Pm,Kulturministerens julehilsen på Facebook vekker reaksjoner,https://ap.mnocdn.no/images/5eda653e-22f2-41be-ac8c-fc618d91fcae?fit=crop&q=80&w=480,"[norge, politikk]","[linda hofstad helleland, juleferie, jul]"
qaB6z,Vesten har feilet gjennomgående – og latt et utall muligheter gå fra seg | Tine Gade,https://ap.mnocdn.no/images/3f056a86-e578-40d0-935f-3c69ad4e70e2?fit=crop&q=80&w=480,"[kronikk, meninger]","[syria, krig, syriakrigen]"
qaE8o,Rekordvarm desember -sommertemperaturer i Vestfold,http://ap.mnocdn.no/images/8a9e6ebc-3e39-48fe-836e-3159291aa84d?fit=crop&q=80&w=480,[norge],"[adresseavisen, meteorologisk institutt, svelvik, tønsberg, aust-agder, nord-trøndelag, skred, norges vassdrags- og energidirektorat (nve), hardanger]"
qaE91,Pewdiepie sletter Youtube-kanal fredag,https://ap.mnocdn.no/images/a322a810-b846-40ab-b8a8-85b71e24308e?fit=crop&q=80&w=480,[kultur],[youtube]
qaMqw,"Jeg håper Høyre slår opp med Frp. Jeg håper det skjer fort. Inntil da, Erna, må jeg slå opp. Jeg melder meg ut av partiet | Vidar Strøm Fallrø",https://ap.mnocdn.no/images/c8e1ec9b-a1f1-44d3-bb36-4490e91f49bc?fit=crop&q=80&w=480,"[meninger, debatt]","[fremskrittspartiet (frp), erna solberg, sylvi listhaug]"
qaMrO,Julequiz 2016,https://ap.mnocdn.no/images/cb51d22a-644a-47af-b2c3-b690f0f5734b?fit=crop&q=80&w=480,[kultur],[]
qaQ71,Dagens quiz,https://ap.mnocdn.no/images/e4e9e810-d5c2-4b33-a293-bb4d590c864c?fit=crop&q=80&w=480,[kultur],[quiz]
qaV5z,Snøskredfare flere steder i landet i helgen,,[norge],[]
qaVXL,"Nå må vi PRATE om potens, slik at legemiddelindustrien ikke tjener seg støggrike på guttas prestasjonsangst | Julie Nordtømme",http://ap.mnocdn.no/images/52d7f2e9-85de-44e3-acc1-446cae1f6fe7?fit=crop&q=80&w=480,"[meninger, debatt]","[kjønn, seksualitet, kropp]"
qaVww,Fremtiden er ikke pels. Det er på tide å gi opp. | Lina Westermann,https://ap.mnocdn.no/images/cbcf7c16-9664-4ed9-a469-fa630b172d73?fit=crop&q=80&w=480,"[meninger, sid]","[pelsdyrnæringen, mattilsynet]"
qaVxm,PechaKucha: – En av fire eldre som ble lagt inn var underernærte,,[norge],"[eldre, sykehus]"
qaado,Volden som traff der det gjør vondest for Tyskland,https://ap.mnocdn.no/images/0da09e0a-c8be-40ba-946c-3ab1b556b4db?fit=crop&q=80&w=480,[verden],"[tyskland, berlin, terror]"
qabRz,Norske 15-åringer klatrer på PISA-rangeringen,http://ap.mnocdn.no/images/7bf450a1-1357-482c-92fb-ac4fde1d8e05?fit=crop&q=80&w=480,[norge],[pisa]
